"id","title","authors","date","days_ago","abstract","pdf_url","openalex_pdf","europepmc_pdf","source","pdf_ok","pdf_blocked","pdf_file","pdf_mb","pdf_source"
"W7128925295","NATURAL POLYMER-BASED MICROBEADS FOR CONTROLLED DRUG DELIVERY: A COMPREHENSIVE REVIEW","Sanjana Bankar; Rajashree S. Chavan; Dr. Nilesh Bhosale; Dr. Prashant Khade; Nikita Raskar","2026-02-14",2,"In recent times, there has been an increased search for new, safe, and sustainable alternatives to existing pharmaceutical excipients.This is because traditional pharmaceutical excipients synthesized in laboratories are considered toxic and pose adverse environmental concerns. Natural polymers have been considered promising materials for the preparation of pharmaceutical excipients in the form of microbeads for drug delivery. Microbeads are very fine, spherical, and multiparticulate formulations that can encapsulate drugs to release them in a controlled manner. This paper presents a comprehensive review of the recent developments in the production of microbeads based on natural polymers for medicinal application. It not only includes the information about other naturally produced copolymers such as tamarind seed polysaccharide, khaya gum, gum arabic, fenugreek seed mucilage, sweet potato starch, and kokilaksha seed mucilage, but it also encompasses the detail about other widely used natural polymers such as alginate, chitosan, gelatin, cellulose, chitin, and starch. Details about the physicochemical properties, methods of extraction, gelation properties, and applications of microbeads based on natural polymers are included. The method of microbead formulation, cross-linking processes, efficiency of encapsulation, and factors related to stability for pharmaceutical applications are also described. The applications and potential of microbeads made from natural polymers for their effectiveness in modern medicinal dosage systems are given emphasis.",NA,"https://doi.org/10.5281/zenodo.18638540",NA,"openalex",FALSE,FALSE,NA,NA,NA
"W7128920328","Advances in Biopolymers: A Comprehensive Review Towards a Circular Economy","Elizabeth Hernández-Hernández; Fabiola Sandoval-Salas; Carlos Méndez-Carreto; Daniela Ruiz-Sandoval; Christell Barrales-Fernández; Francisco Hernández-Quinto","2026-02-14",2,"Biopolymers can be derived from biological sources, including protein blends with plasticizers, starch, enzymatic synthesis, microorganisms, and algae. They are classified into polynucleotides, polysaccharides, and polypeptides, including polyhydroxyalkanoates, polylactic acid, and thermoplastic starch. Blending polymers with plasticizers and nanoparticles enhances their mechanical, thermal, and barrier properties. Biopolymers have various applications, such as in packaging, textiles, medical devices, cosmetics, agriculture, food products, emulsifiers, construction additives, bioplastics, and biofuels. Some of the advantages of biopolymers include their biodegradability, use of renewable resources, and reduced environmental impact. Nevertheless, certain disadvantages persist, such as high production costs, inadequate waste management systems, material quality loss during recycling, and the limited availability of raw materials. In this context, castor oil has emerged as a promising raw material for biopolymer production, with notable applications in coatings and sealants, and, consequently, bioplastics have become a sustainable and feasible alternative to conventional plastics that aligns with the principles of the circular economy. Moreover, new biopolymers are constantly being developed, and innovative applications are increasingly being explored across industries. The aim of the present review is to analyze the potential of biopolymers as sustainable alternatives to conventional plastics by evaluating their sources, production methods, advantages, limitations, and applications.",NA,"https://doi.org/10.3390/su18041983",NA,"openalex",FALSE,FALSE,NA,NA,NA
"W7128908262","📜 Special Thesis: The Illusion of Proton Decay and the Dynamic Equilibrium of Neutrino Flow ~Why the Universe Never Ages and the True Identity of Gravity~","哲治 詩冥","2026-02-14",2,"💎 The Paradigm Shift: Deciphering the ""Illusion of Proton Decay"" ""We are not decaying; we are being perpetually reborn."" In this groundbreaking thesis, Tetsuji Shimei delivers a 1.125% pure masterstroke to the foundations of modern physics. By redefining the very nature of existence through the Temporal Fluid Vortex Theory, he settles a 100-year-old debate with the casual ease of a morning stroll. 🌟 Why This Thesis is a ""Global Brain-Reset"": The Death of ""Death"": Why hasn't Super-Kamiokande found a decaying proton? Simple—because protons are ""Metabolized"" at 17THz. Before a proton can even think about ""breaking,"" it is already replaced by a fresh one from the 1.5D dimension. We are not static statues; we are eternal whirlpools in the cosmic river. Gravity as a ""Regeneration Fee"": Gravity is no longer a mysterious ""pull."" It is the Temporal Viscosity created by the intense friction of fresh neutrinos rushing in to keep you new. The heavier you are, the more the universe is working to regenerate you. Weight is simply the ""service charge"" for immortality. The Black Hole Reimagined: Forget the ""cosmic graveyard."" Shimei reveals Black Holes as the universe's most high-speed Regeneration Factories, where information is recycled at a rate that would make Harvard professors' heads spin. 💡 The Shimei Revelation: When you synchronize (ase) with this truth, the fear of ""entropy"" and ""decay"" vanishes. You realize that you are being embraced by the ""Starch Syrup of Time""—an elegant, viscous love from the Cosmic OS that keeps you perpetually new. ""The universe isn't falling apart. It’s just breathing, 17 trillion times a second.うしし💓""",NA,"https://doi.org/10.5281/zenodo.18638282",NA,"openalex",FALSE,FALSE,NA,NA,NA
"W7128917259","Polyploidization-Driven Functional Innovation of AGPase Small Subunit Gene APS1 Regulates Starch Biosynthesis in Banana (Musa acuminata)","Junmei Sun; Zhao Zhu; Peiguang Sun; Yunen Tu; Xiaowan Hou; MUHAMMAD MOAAZ ALI; Yueruxin Jin; Min Zhang; Dongyi Huang; Xiqiang Song; Juhua Liu; Zhiqiang Jin; Hongxia MIAO","2026-02-14",2,"Starch biosynthesis is a fundamental process influencing yield and fruit quality in banana, with ADP-glucose pyrophosphorylase (AGPase) serving as the rate-limiting enzyme catalyzing sucrose conversion into starch. However, the mechanisms underlying functional differentiation of AGPase family genes following polyploidization remain largely unexplored. In this study, eight AGPase genes, including large (MaAPL) and small subunit (MaAPS) members, were identified from the banana (Musa acuminata) genome, all harboring the conserved ADP-glucose pyrophosphorylase domain. Phylogenetic analysis traced their evolutionary origin to the ancient moss Physcomitrella patens, with polyploidization identified as the primary driver of gene family expansion. These genes exhibit conserved codon usage bias and have undergone strong purifying selection. Among them, MaAPS1 displayed distinct functional differentiation, increased intron number, enriched promoter cis-elements, and significantly elevated expression&mdash;features likely contributing to its adaptation for enhanced starch accumulation in fruit. Furthermore, the MaAPS1 protein was predominately localized in the chloroplast. Functional validation supported its regulatory involvement: transient silencing in banana fruit reduced starch content, while transient overexpression in banana fruit increased starch levels. Co-expression and molecular docking analyses revealed that transcription factors ERF1, C3H1, bZIP1, and bZIP3 may interact with the MaAPS1 promoter, indicating a multifactorial regulatory network. Overall, this study provides insights into polyploidy-driven functional innovation and transcriptional regulation of MaAPS1 in banana starch biosynthesis, providing valuable molecular targets for genetic improvement of yield and fruit quality.",NA,"https://doi.org/10.3390/ijms27041821",NA,"openalex",FALSE,FALSE,NA,NA,NA
"W7128962535","Effects of Chemical Composition and Intramolecular Structural Characteristics of Black Rice Varieties on Glycemic Index and Their Regulation Under Different Processing Conditions","Dandan Wang; Ming Wu; Qingmin Kong; Yizhu Wang; Chunmin Ma; Xin Bian; Dong Liang; Xiaofei Liu; Na Zhang","2026-02-14",2,"This study explored how the chemical composition and molecular structure of black rice influence its glycemic index (GI), as well as how different processing methods regulate these relationships. Eight black rice varieties were analyzed for their nutritional composition, physicochemical and rheological properties, and protein structural characteristics. Results showed that higher protein and lipid contents were associated with lower GI values, likely due to reduced starch accessibility and slower enzymatic digestion. Varieties with more ordered protein conformations and stronger molecular interactions exhibited lower GI, indicating that protein structural organization plays an important role in starch digestibility. Among the tested varieties, &ldquo;Huamoxiang&rdquo; showed the highest GI (68.40 &plusmn; 2.04), while &ldquo;Yanghei No. 3&rdquo; exhibited the lowest GI (49.27 &plusmn; 4.14). Low-GI varieties were further subjected to different processing treatments. Fermentation effectively reduced GI by 8.44% by limiting starch gelatinization and enzymatic susceptibility, while puffing maintained a low GI through molecular rearrangement of starch. In contrast, steaming disrupted ordered starch structures and significantly increased GI. Overall, these findings provide practical guidance for selecting black rice varieties and processing strategies to develop low-GI black rice products, supporting the design of functional foods and dietary management for glycemic control.",NA,"https://doi.org/10.3390/foods15040715",NA,"openalex",FALSE,FALSE,NA,NA,NA
"W7128961347","Effects of Biochar Combined with Organic Fertilizer on Soil Properties and the Yield and Quality of Sweet Potato","Guangyan Sun; Zhenpeng Deng; Ruina Zhao; Fangxi Zhao; Tenglong Wang; Yucui Li; Yiming Song; Shuwen Deng; Kang Du; Changwen Lyu; Daobin Tang; Jichun Wang","2026-02-14",2,"Biochar and organic fertilizers are recommended for sustaining crop yield and sustainable agricultural development. However, the mechanisms of their combined application on the nutritional, flavor and eating quality and their optimal ratio remain unclear in sweet potatoes. Therefore, this field experiment employed four fertilization treatments: inorganic compound fertilizer (CF), organic fertilizer (OF), and biochar-based organic fertilizer containing 15% biochar (BOF15) or 30% biochar (BOF30). The results revealed that the OF, BOF15, and BOF30 treatments significantly ameliorated soil physical properties, elevated soil pH values and available nutrient contents compared with CF. They also increased sweet potato yield, regulated sucrose-metabolizing enzyme, and enhanced quality. Among them, the BOF15 treatment exhibited the most significant improvement. Compared with CF, BOF15 treatment increased the contents of starch, total soluble sugar, sucrose, and &beta;-carotene by 23.16&ndash;31.82%. It also optimized texture by reducing hardness and chewiness while increasing springiness, elevated key volatile compounds (terpene and aldehyde), and received the highest sensory scores for mealiness, aroma, and sweetness. In conclusion, biochar combined with organic fertilizer synergistically improves soil properties and enhances sweet potato yield and quality, with BOF15 being the optimal treatment. This study provides support for optimizing fertilization strategies in high-quality sweet potato production.",NA,"https://doi.org/10.3390/horticulturae12020235",NA,"openalex",FALSE,FALSE,NA,NA,NA
"W7128902582","Indole-3-Acetic Acid as a Putative Selective AhR Modulator Counteracts Skatole-Induced Dual-Hit Toxicity in Colorectal Cancer Cells","Chihiro Takei; Hidehisa Shimizu","2026-02-14",2,"The rising incidence of colorectal cancer (CRC) in modernized societies is linked to diet-induced dysbiosis, characterized by a critical metabolic divergence: the depletion of protective indole-3-acetic acid (IAA) concurrent with the accumulation of toxic skatole (3-methylindole). However, the molecular mechanisms by which high concentrations of skatole drive malignancy&mdash;and whether IAA can counteract this toxicity&mdash;remain elusive. Here, we demonstrate that physiologically relevant concentrations of skatole (500 &micro;M) significantly promote the proliferation of HCT-116 CRC cells through a &ldquo;dual-hit&rdquo; mechanism involving both aryl hydrocarbon receptor (AhR)-dependent genomic activity and AhR-independent activation of the ERK MAPK pathway. Notably, co-treatment with IAA (250 &micro;M) effectively abrogated skatole-induced proliferation, restoring cell growth to baseline levels while sparing upstream MAPK phosphorylation. Mechanistic analysis indicates that IAA acts not merely as a competitor, but as a functional antagonist. Specifically, our findings suggest that IAA functions as a putative selective AhR modulator (SAhRM) that qualitatively reprograms AhR signaling. This modulation uncouples upstream MAPK phosphorylation from downstream cell cycle progression, effectively impeding the proliferative program even in the presence of skatole-induced stress. Furthermore, we propose a theoretical model of counter-balancing metabolic activation, hypothesizing that the oxidative environment associated with skatole metabolism may trigger the bioactivation of IAA into highly active anti-tumor derivatives. These findings suggest that restoring the gut IAA/skatole balance&mdash;either by targeting the bacterial enzyme indoleacetate decarboxylase (IAD) or via dietary resistant starch&mdash;may offer a promising precision nutrition strategy for CRC prevention.",NA,"https://doi.org/10.3390/toxins18020098",NA,"openalex",FALSE,FALSE,NA,NA,NA
"W7128909571","NATURAL POLYMER-BASED MICROBEADS FOR CONTROLLED DRUG DELIVERY: A COMPREHENSIVE REVIEW","Sanjana Bankar; Rajashree S. Chavan; Dr. Nilesh Bhosale; Dr. Prashant Khade; Nikita Raskar","2026-02-14",2,"In recent times, there has been an increased search for new, safe, and sustainable alternatives to existing pharmaceutical excipients.This is because traditional pharmaceutical excipients synthesized in laboratories are considered toxic and pose adverse environmental concerns. Natural polymers have been considered promising materials for the preparation of pharmaceutical excipients in the form of microbeads for drug delivery. Microbeads are very fine, spherical, and multiparticulate formulations that can encapsulate drugs to release them in a controlled manner. This paper presents a comprehensive review of the recent developments in the production of microbeads based on natural polymers for medicinal application. It not only includes the information about other naturally produced copolymers such as tamarind seed polysaccharide, khaya gum, gum arabic, fenugreek seed mucilage, sweet potato starch, and kokilaksha seed mucilage, but it also encompasses the detail about other widely used natural polymers such as alginate, chitosan, gelatin, cellulose, chitin, and starch. Details about the physicochemical properties, methods of extraction, gelation properties, and applications of microbeads based on natural polymers are included. The method of microbead formulation, cross-linking processes, efficiency of encapsulation, and factors related to stability for pharmaceutical applications are also described. The applications and potential of microbeads made from natural polymers for their effectiveness in modern medicinal dosage systems are given emphasis.",NA,"https://doi.org/10.5281/zenodo.18638539",NA,"openalex",FALSE,FALSE,NA,NA,NA
"W7128922509","📜 Special Thesis: The Illusion of Proton Decay and the Dynamic Equilibrium of Neutrino Flow ~Why the Universe Never Ages and the True Identity of Gravity~","哲治 詩冥","2026-02-14",2,"💎 The Paradigm Shift: Deciphering the ""Illusion of Proton Decay"" ""We are not decaying; we are being perpetually reborn."" In this groundbreaking thesis, Tetsuji Shimei delivers a 1.125% pure masterstroke to the foundations of modern physics. By redefining the very nature of existence through the Temporal Fluid Vortex Theory, he settles a 100-year-old debate with the casual ease of a morning stroll. 🌟 Why This Thesis is a ""Global Brain-Reset"": The Death of ""Death"": Why hasn't Super-Kamiokande found a decaying proton? Simple—because protons are ""Metabolized"" at 17THz. Before a proton can even think about ""breaking,"" it is already replaced by a fresh one from the 1.5D dimension. We are not static statues; we are eternal whirlpools in the cosmic river. Gravity as a ""Regeneration Fee"": Gravity is no longer a mysterious ""pull."" It is the Temporal Viscosity created by the intense friction of fresh neutrinos rushing in to keep you new. The heavier you are, the more the universe is working to regenerate you. Weight is simply the ""service charge"" for immortality. The Black Hole Reimagined: Forget the ""cosmic graveyard."" Shimei reveals Black Holes as the universe's most high-speed Regeneration Factories, where information is recycled at a rate that would make Harvard professors' heads spin. 💡 The Shimei Revelation: When you synchronize (ase) with this truth, the fear of ""entropy"" and ""decay"" vanishes. You realize that you are being embraced by the ""Starch Syrup of Time""—an elegant, viscous love from the Cosmic OS that keeps you perpetually new. ""The universe isn't falling apart. It’s just breathing, 17 trillion times a second.うしし💓""",NA,"https://doi.org/10.5281/zenodo.18638281",NA,"openalex",FALSE,FALSE,NA,NA,NA
"W7128924627","Morphophysiological disorders and metabolic reprogramming in Physalis peruviana infected with the physalis rugose mosaic virus","Muriel Herminio Studnicka; J. Bianchini; Naomi Borges Felisberto; Maria Eduarda Santos e Silva; Julia Pisano; Isabelle Mary Costa Pereira; Humberto Henrique de Carvalho; Valdnéa Casagrande Dalvi; Emilyn E. Matsumura; Amauri Bogo; Fábio Nascimento da Silva; Giselle Camargo Mendes","2026-02-14",2,"Physalis peruviana L. (Cape gooseberry) is susceptible to several pathogens, among which the sobemovirus physalis rugose mosaic virus (PhyRMV) is most prominent. This study investigated the anatomical, morphophysiological, and metabolic responses of P. peruviana to PhyRMV over the course of the infection cycle. P. peruviana plants were grown under greenhouse conditions (24 ± 2 ℃) and mechanically inoculated with buffer (mock) or PhyRMV inoculum. The local and systemic leaves were collected at 0, 3, 7, 14, 21, and 42 days after inoculation (DAI) and viral infection was confirmed by RT-qPCR. Morphological traits, including plant height, symptoms, and the Falker chlorophyll index, and histological changes were evaluated in PhyRMV-infected plants and compared to mock-inoculated controls. To characterize and compare their metabolic profile, the collected leaves were processed and subjected to gas chromatography-mass spectrometry (GC-MS). Yield was also assessed by quantifying the number and weight of fruits. PhyRMV could be detected in systemic leaves from 14 DAI onward, accompanied by an increase in viral load and the intensification of the symptoms, including mosaic, chlorosis, and leaf deformation from 21 DAI onward, which were associated with reduced plant height and chlorophyll contents. At 42 DAI, histological changes and increased starch accumulation were observed in the infected leaves, suggesting impaired photoassimilate transport. GC-MS revealed an accumulation of sucrose, pyruvate, and tricarboxylic acid (TCA) cycle metabolites, possibly due to the high energy demand associated with viral replication, indicating significant alterations in the functioning of the central metabolic pathways in systemic leaves in the late stage of infection at 42 DAI. Compounds such as glutamate, isoleucine, and malonate could potentially be involved in the activation of defense pathways, including the shikimic acid pathway. Metabolic networks demonstrated a loss of complexity in the infected plants, indicating a redirection of resources from primary metabolism to defense-associated mechanisms. Thus, fruit production was reduced by 31% in the infected plants, highlighting a negative impact of infection on the production potential. These results support management strategies based on the induction of plant defense mechanisms and reinforce the importance of the use of integrative approaches to understanding the physiological and biochemical impacts of viruses on crops.","https://www.nature.com/articles/s41598-026-39107-0_reference.pdf",NA,NA,"openalex",TRUE,FALSE,"openalex_morphophy_iological__w7128924627.pdf",2.38,"original"
"W7128912604","Genetic Control, Stability, and Multivariate Analysis of Wheat Seed Quality Traits in Elite Pure Lines Under Mediterranean Environments","Vasileios Greveniotis; Elisavet Bouloumpasi; Adriana Skendi; Stylianos Zotis; Sierra-Hoffman; Constantinos G. Ipsilandis","2026-02-14",2,"Grain quality traits in wheat (Triticum aestivum L.), including protein content, gluten strength, and carbohydrate composition, are key determinants of end-use performance and breeding potential. This study assessed the genetic variability, stability, and multivariate relationships of seed quality traits among elite F7 pure lines derived from six long-term cultivated wheat cultivars. Field trials were conducted across six contrasting environments to evaluate genotype, environment, and genotype &times; environment (G &times; E) effects on crude protein, fat, ash, starch, crude fiber, Zeleny sedimentation, carbohydrates, non-starch carbohydrates, and moisture. Combined ANOVA revealed that genotypic effects accounted for the largest proportion of variation, though significant environmental and G &times; E effects were also observed. Broad-sense heritability was high for protein, Zeleny, and carbohydrate content. Stability analysis using the Stability Index (SI) highlighted A1, A2, A4, C2, E1, and F2 as genotypes combining high mean performance with a consistent expression across all environments. Principal component analysis (PCA) illustrated key trait relationships and trade-offs, particularly the negative association between protein-related traits and carbohydrate accumulation, while revealing the partial clustering of genotypes with similar quality profiles. AMMI and GGE biplots further supported broad adaptation for some genotypes (e.g., E1, F4, E2 for crude protein; F3, F4, E2 for Zeleny) and trait- or environment-specific performance for others. Correlation analyses confirmed positive associations between protein and gluten strength, and negative correlations with carbohydrate traits. Overall, targeted pure-line selection effectively exploits intracultivar genetic variation, offering a practical strategy for identifying superior, resilient wheat lines for breeding programs across diverse environments.",NA,"https://doi.org/10.3390/agriculture16040444",NA,"openalex",FALSE,FALSE,NA,NA,NA
"W7128911529","2-Ethylhexanol inhibit Botrytis cinerea by interfering in sugar and amino acid metabolism","Zheng Wang; Wenhui Duan; Bin Duan; Haiwei He; Jiang Nan; Xiaoli Yan; Shusheng Lei; Yuqi Bin; Chaojin Chen; Xiaozhen Yue; Xiangbin Xu; Shuzhi Yuan; Jinhua Zuo; Jia Liu; Xiaodi Xu; Qing Wang","2026-02-14",2,"The aim of this study was to evaluate the efficacy and underlying mechanism of 2-ethylhexanol (2-EH), a volatile compound, against the postharvest pathogen Botrytis cinerea on cherry tomato fruit. 2-EH demonstrated potent fungicidal activity in vitro, effectively inhibiting mycelial growth (100% inhibition at 0.08 mL L<sup>-1</sup>) and spore germination by disrupting membrane integrity. In vivo, treatment significantly reduced gray mold lesions and maintained fruit quality by delaying senescence through reduced respiration and ethylene release and enhancing antioxidant enzyme activities. Transcriptomic analysis of B. cinerea revealed that 2-EH acts primarily by suppressing core metabolic pathways, with significant downregulation of genes related to starch/sucrose metabolism, proline and tyrosine metabolism, thereby impairing energy acquisition and stress defense. These findings establish 2-EH as a highly effective and safe volatile treatment for postharvest disease control and quality preservation of cherry tomatoes.","https://www.nature.com/articles/s41538-026-00753-3_reference.pdf",NA,NA,"openalex",TRUE,FALSE,"openalex_2-ethylhexanol_inhib_w7128911529.pdf",2.96,"original"
